Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
T Toro,OTHER_OUTDOOR,19-06-2023,16:04:31,00:43:45,0.14,69,0.2,2.8,303:49,21:06,3,,,,,,,,,,,130.0,40.0,200,55,44,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:25:06,68,0.0,00:00,,,,56.00,,,
,00:25:07,69,0.0,00:00,,,,56.20,,,
,00:25:08,69,0.0,00:00,,,,56.20,,,
,00:25:09,69,0.0,00:00,,,,56.50,,,
,00:25:10,69,0.0,00:00,,,,56.60,,,
,00:25:11,69,0.0,00:00,,,,56.80,,,
,00:25:12,69,0.0,00:00,,,,57.10,,,
,00:25:13,68,0.0,00:00,,,,57.30,,,
,00:25:14,68,0.0,00:00,,,,57.50,,,
,00:25:15,67,0.0,00:00,,,,57.60,,,
,00:25:16,67,0.0,00:00,,,,57.60,,,
,00:25:17,66,0.0,00:00,,,,57.70,,,
,00:25:18,66,0.0,00:00,,,,57.80,,,
,00:25:19,65,0.0,00:00,,,,57.90,,,
,00:25:20,65,0.0,00:00,,,,58.10,,,
,00:25:21,65,0.0,00:00,,,,58.70,,,
,00:25:22,65,0.0,00:00,,,,59.49,,,
,00:25:23,65,0.0,00:00,,,,60.28,,,
,00:25:24,65,0.0,00:00,,,,61.07,,,
,00:25:25,65,0.0,00:00,,,,61.86,,,
,00:25:26,65,0.0,00:00,,,,62.65,,,
,00:25:27,65,0.0,00:00,,,,63.30,,,
,00:25:28,65,0.0,00:00,,,,63.70,,,
,00:25:29,65,0.0,00:00,,,,63.90,,,
,00:25:30,65,0.0,00:00,,,,64.20,,,
,00:25:31,65,0.0,00:00,,,,64.30,,,
,00:25:32,65,0.0,00:00,,,,64.30,,,
,00:25:33,65,0.0,00:00,,,,64.40,,,
,00:25:34,66,0.0,00:00,,,,64.60,,,
,00:25:35,66,0.0,00:00,,,,64.60,,,
,00:25:36,66,0.0,00:00,,,,65.20,,,
,00:25:37,67,0.0,00:00,,,,65.30,,,
,00:25:38,67,0.0,00:00,,,,66.09,,,
,00:25:39,67,0.0,00:00,,,,66.88,,,
,00:25:40,67,0.0,00:00,,,,67.40,,,
,00:25:41,67,0.0,00:00,,,,68.19,,,
,00:25:42,68,0.0,00:00,,,,68.50,,,
,00:25:43,69,0.0,00:00,,,,68.90,,,
,00:25:44,70,0.0,00:00,,,,69.00,,,
,00:25:45,72,0.0,00:00,,,,69.00,,,
,00:25:46,74,0.0,00:00,,,,69.20,,,
,00:25:47,76,0.0,00:00,,,,69.30,,,
,00:25:48,77,0.0,00:00,,,,69.70,,,
,00:25:49,79,0.0,00:00,,,,70.10,,,
,00:25:50,80,0.0,00:00,,,,70.30,,,
,00:25:51,80,0.0,00:00,,,,70.40,,,
,00:25:52,79,0.0,00:00,,,,70.40,,,
,00:25:53,78,0.0,00:00,,,,70.50,,,
,00:25:54,77,0.0,00:00,,,,70.60,,,
,00:25:55,75,0.0,00:00,,,,70.60,,,
,00:25:56,75,0.0,00:00,,,,70.60,,,
,00:25:57,74,0.0,00:00,,,,70.60,,,
,00:25:58,73,0.0,00:00,,,,70.60,,,
,00:25:59,73,0.0,00:00,,,,70.60,,,
,00:26:00,72,0.0,00:00,,,,70.60,,,
,00:26:01,71,0.0,00:00,,,,70.60,,,
,00:26:02,70,0.0,00:00,,,,70.70,,,
,00:26:03,68,0.0,00:00,,,,70.70,,,
,00:26:04,67,0.0,00:00,,,,70.70,,,
,00:26:05,67,0.0,00:00,,,,70.70,,,
,00:26:06,67,0.0,00:00,,,,70.70,,,
,00:26:07,66,0.0,00:00,,,,70.70,,,
,00:26:08,66,0.0,00:00,,,,70.70,,,
,00:26:09,66,0.0,00:00,,,,70.70,,,
,00:26:10,66,0.0,00:00,,,,70.70,,,
,00:26:11,68,0.0,00:00,,,,70.70,,,
,00:26:12,69,0.0,00:00,,,,70.70,,,
,00:26:13,70,0.0,00:00,,,,70.70,,,
,00:26:14,71,0.0,00:00,,,,70.70,,,
,00:26:15,72,0.0,00:00,,,,70.70,,,
,00:26:16,73,0.0,00:00,,,,70.70,,,
,00:26:17,73,0.0,00:00,,,,70.70,,,
,00:26:18,72,0.0,00:00,,,,70.70,,,
,00:26:19,72,0.0,00:00,,,,70.70,,,
,00:26:20,72,0.0,00:00,,,,70.70,,,
,00:26:21,72,0.0,00:00,,,,70.70,,,
,00:26:22,72,0.0,00:00,,,,70.70,,,
,00:26:23,72,0.0,00:00,,,,70.70,,,
,00:26:24,72,0.0,00:00,,,,70.70,,,
,00:26:25,72,0.0,00:00,,,,70.70,,,
,00:26:26,71,0.0,00:00,,,,70.70,,,
,00:26:27,72,0.0,00:00,,,,70.70,,,
,00:26:28,72,0.0,00:00,,,,70.70,,,
,00:26:29,73,0.0,00:00,,,,70.70,,,
,00:26:30,74,0.0,00:00,,,,70.70,,,
,00:26:31,73,0.0,00:00,,,,70.70,,,
,00:26:32,72,0.0,00:00,,,,70.70,,,
,00:26:33,71,0.0,00:00,,,,70.70,,,
,00:26:34,71,0.0,00:00,,,,70.70,,,
,00:26:35,71,0.0,00:00,,,,70.70,,,
,00:26:36,70,0.0,00:00,,,,70.70,,,
,00:26:37,71,0.0,00:00,,,,70.70,,,
,00:26:38,71,0.0,00:00,,,,70.70,,,
,00:26:39,72,0.0,00:00,,,,70.70,,,
,00:26:40,73,0.0,00:00,,,,70.70,,,
,00:26:41,73,0.0,00:00,,,,70.70,,,
,00:26:42,74,0.0,00:00,,,,70.80,,,
,00:26:43,74,0.0,00:00,,,,70.80,,,
,00:26:44,75,0.0,00:00,,,,70.80,,,
,00:26:45,76,0.0,00:00,,,,70.80,,,
,00:26:46,76,0.0,00:00,,,,70.80,,,
,00:26:47,77,0.0,00:00,,,,70.80,,,
,00:26:48,77,0.0,00:00,,,,70.80,,,
,00:26:49,77,0.0,00:00,,,,70.80,,,
,00:26:50,77,0.0,00:00,,,,70.80,,,
,00:26:51,77,0.0,00:00,,,,70.80,,,
,00:26:52,77,0.0,00:00,,,,70.80,,,
,00:26:53,77,0.0,00:00,,,,70.80,,,
,00:26:54,77,0.0,00:00,,,,70.80,,,
,00:26:55,76,0.0,00:00,,,,70.80,,,
,00:26:56,76,0.0,00:00,,,,70.80,,,
,00:26:57,76,0.0,00:00,,,,70.80,,,
,00:26:58,76,0.0,00:00,,,,70.80,,,
,00:26:59,77,0.0,00:00,,,,70.80,,,
,00:27:00,77,0.9,69:27,,,,71.10,,,
,00:27:01,77,0.0,00:00,,,,71.60,,,
,00:27:02,77,0.0,00:00,,,,72.30,,,
,00:27:03,78,0.0,00:00,,,,72.60,,,
,00:27:04,78,0.5,111:07,,,,72.90,,,
,00:27:05,77,0.0,00:00,,,,73.50,,,
,00:27:06,77,0.0,00:00,,,,73.60,,,
,00:27:07,76,0.0,00:00,,,,74.00,,,
,00:27:08,75,0.9,69:27,,,,74.30,,,
,00:27:09,73,0.0,00:00,,,,75.09,,,
,00:27:10,72,0.6,104:10,,,,75.40,,,
,00:27:11,70,0.0,00:00,,,,76.00,,,
,00:27:12,68,0.0,00:00,,,,76.50,,,
,00:27:13,66,0.0,00:00,,,,76.60,,,
,00:27:14,65,0.0,00:00,,,,77.10,,,
,00:27:15,64,0.0,00:00,,,,77.40,,,
,00:27:16,63,0.0,00:00,,,,77.40,,,
,00:27:17,62,0.0,00:00,,,,77.90,,,
,00:27:18,62,0.0,00:00,,,,78.69,,,
,00:27:19,63,0.0,00:00,,,,79.48,,,
,00:27:20,63,2.0,29:46,,,,80.27,,,
,00:27:21,63,0.0,00:00,,,,81.06,,,
,00:27:22,64,0.0,00:00,,,,81.20,,,
,00:27:23,64,0.0,00:00,,,,81.50,,,
,00:27:24,65,0.0,00:00,,,,81.70,,,
,00:27:25,66,0.0,00:00,,,,81.80,,,
,00:27:26,67,0.0,00:00,,,,82.00,,,
,00:27:27,67,0.0,00:00,,,,82.00,,,
,00:27:28,68,0.0,00:00,,,,82.00,,,
,00:27:29,68,0.0,00:00,,,,82.10,,,
,00:27:30,69,0.0,00:00,,,,82.10,,,
,00:27:31,69,0.0,00:00,,,,82.40,,,
,00:27:32,70,0.0,00:00,,,,82.70,,,
,00:27:33,69,0.0,00:00,,,,82.80,,,
,00:27:34,69,0.7,87:43,,,,82.90,,,
,00:27:35,68,0.0,00:00,,,,83.30,,,
,00:27:36,68,0.0,00:00,,,,83.40,,,
,00:27:37,67,0.0,00:00,,,,83.50,,,
,00:27:38,67,0.0,00:00,,,,83.50,,,
,00:27:39,67,0.0,00:00,,,,83.50,,,
,00:27:40,68,1.8,34:01,,,,83.60,,,
,00:27:41,69,0.0,00:00,,,,83.80,,,
,00:27:42,69,0.0,00:00,,,,84.40,,,
,00:27:43,70,0.0,00:00,,,,84.80,,,
,00:27:44,71,0.0,00:00,,,,84.90,,,
,00:27:45,73,0.0,00:00,,,,84.90,,,
,00:27:46,74,0.0,00:00,,,,85.30,,,
,00:27:47,76,0.0,00:00,,,,85.40,,,
,00:27:48,77,0.7,83:20,,,,86.19,,,
,00:27:49,77,0.0,00:00,,,,86.98,,,
,00:27:50,76,0.0,00:00,,,,87.77,,,
,00:27:51,75,0.0,00:00,,,,88.56,,,
,00:27:52,75,0.0,00:00,,,,89.10,,,
,00:27:53,74,0.0,00:00,,,,89.40,,,
,00:27:54,73,0.0,00:00,,,,89.60,,,
,00:27:55,74,0.0,00:00,,,,89.70,,,
,00:27:56,75,0.0,00:00,,,,89.70,,,
,00:27:57,76,0.0,00:00,,,,90.00,,,
,00:27:58,77,0.0,00:00,,,,90.20,,,
,00:27:59,76,0.0,00:00,,,,90.40,,,
,00:28:00,75,0.0,00:00,,,,90.50,,,
,00:28:01,73,0.0,00:00,,,,90.60,,,
,00:28:02,72,0.0,00:00,,,,90.70,,,
,00:28:03,72,0.0,00:00,,,,90.80,,,
,00:28:04,71,0.0,00:00,,,,90.80,,,
,00:28:05,70,0.0,00:00,,,,90.90,,,
,00:28:06,70,0.0,00:00,,,,90.90,,,
,00:28:07,71,0.0,00:00,,,,90.90,,,
,00:28:08,71,0.0,00:00,,,,90.90,,,
,00:28:09,71,0.0,00:00,,,,90.90,,,
,00:28:10,71,0.0,00:00,,,,90.90,,,
,00:28:11,70,0.0,00:00,,,,90.90,,,
,00:28:12,69,0.0,00:00,,,,90.90,,,
,00:28:13,68,0.0,00:00,,,,90.90,,,
,00:28:14,67,0.0,00:00,,,,90.90,,,
,00:28:15,67,0.0,00:00,,,,90.90,,,
,00:28:16,67,0.0,00:00,,,,90.90,,,
,00:28:17,66,0.0,00:00,,,,91.10,,,
,00:28:18,66,0.0,00:00,,,,91.89,,,
,00:28:19,66,0.0,00:00,,,,92.68,,,
,00:28:20,66,0.6,98:02,,,,93.30,,,
,00:28:21,66,0.0,00:00,,,,94.00,,,
,00:28:22,65,0.8,72:28,,,,94.79,,,
,00:28:23,64,0.0,00:00,,,,95.58,,,
,00:28:24,62,0.0,00:00,,,,96.37,,,
,00:28:25,62,0.0,00:00,,,,97.16,,,
,00:28:26,61,0.0,00:00,,,,97.95,,,
,00:28:27,62,0.0,00:00,,,,98.74,,,
,00:28:28,62,0.0,00:00,,,,99.53,,,
,00:28:29,63,0.0,00:00,,,,100.20,,,
,00:28:30,63,0.0,00:00,,,,100.30,,,
,00:28:31,65,0.0,00:00,,,,100.70,,,
,00:28:32,66,0.0,00:00,,,,101.10,,,
,00:28:33,68,0.0,00:00,,,,101.30,,,
,00:28:34,70,0.0,00:00,,,,101.70,,,
,00:28:35,71,0.0,00:00,,,,101.90,,,
,00:28:36,71,0.0,00:00,,,,102.00,,,
,00:28:37,70,0.0,00:00,,,,102.30,,,
,00:28:38,69,0.0,00:00,,,,102.50,,,
,00:28:39,68,0.0,00:00,,,,102.80,,,
,00:28:40,67,0.0,00:00,,,,103.00,,,
,00:28:41,67,0.0,00:00,,,,103.10,,,
,00:28:42,68,0.0,00:00,,,,103.50,,,
,00:28:43,69,0.0,00:00,,,,104.00,,,
,00:28:44,69,0.0,00:00,,,,104.79,,,
,00:28:45,69,0.0,00:00,,,,105.00,,,
,00:28:46,69,0.0,00:00,,,,105.79,,,
,00:28:47,67,0.0,00:00,,,,106.40,,,
,00:28:48,66,0.0,00:00,,,,107.00,,,
,00:28:49,67,0.0,00:00,,,,107.00,,,
,00:28:50,68,0.0,00:00,,,,107.50,,,
,00:28:51,68,0.0,00:00,,,,107.90,,,
,00:28:52,68,0.0,00:00,,,,108.20,,,
,00:28:53,68,0.0,00:00,,,,108.99,,,
,00:28:54,68,0.0,00:00,,,,109.78,,,
,00:28:55,68,0.0,00:00,,,,110.57,,,
,00:28:56,68,0.0,00:00,,,,111.36,,,
,00:28:57,68,0.0,00:00,,,,112.15,,,
,00:28:58,68,0.0,00:00,,,,112.94,,,
,00:28:59,69,0.0,00:00,,,,113.10,,,
,00:29:00,70,0.8,75:45,,,,113.20,,,
,00:29:01,71,0.0,00:00,,,,113.90,,,
,00:29:02,73,0.0,00:00,,,,114.50,,,
,00:29:03,74,0.0,00:00,,,,114.80,,,
,00:29:04,76,0.0,00:00,,,,115.00,,,
,00:29:05,76,0.0,00:00,,,,115.20,,,
,00:29:06,77,0.0,00:00,,,,115.20,,,
,00:29:07,77,0.0,00:00,,,,115.40,,,
,00:29:08,77,0.0,00:00,,,,115.60,,,
,00:29:09,77,0.0,00:00,,,,115.80,,,
,00:29:10,76,0.0,00:00,,,,116.50,,,
,00:29:11,76,0.0,00:00,,,,116.80,,,
,00:29:12,75,0.0,00:00,,,,117.10,,,
,00:29:13,74,0.0,00:00,,,,117.30,,,
,00:29:14,73,0.0,00:00,,,,117.40,,,
,00:29:15,74,0.0,00:00,,,,117.40,,,
,00:29:16,74,0.0,00:00,,,,117.50,,,
,00:29:17,75,0.0,00:00,,,,117.70,,,
,00:29:18,76,0.0,00:00,,,,117.70,,,
,00:29:19,76,0.0,00:00,,,,117.80,,,
,00:29:20,76,0.0,00:00,,,,118.00,,,
,00:29:21,76,0.0,00:00,,,,118.40,,,
,00:29:22,76,0.0,00:00,,,,118.90,,,
,00:29:23,75,0.6,92:36,,,,119.20,,,
,00:29:24,74,0.0,00:00,,,,119.30,,,
,00:29:25,73,0.0,00:00,,,,119.50,,,
,00:29:26,72,0.0,00:00,,,,119.80,,,
,00:29:27,71,0.0,00:00,,,,120.30,,,
,00:29:28,71,0.0,00:00,,,,120.50,,,
,00:29:29,70,0.0,00:00,,,,120.90,,,
,00:29:30,69,0.0,00:00,,,,121.10,,,
,00:29:31,68,0.0,00:00,,,,121.30,,,
,00:29:32,67,0.0,00:00,,,,121.40,,,
,00:29:33,67,0.0,00:00,,,,121.50,,,
,00:29:34,66,0.0,00:00,,,,121.60,,,
,00:29:35,66,0.0,00:00,,,,121.70,,,
,00:29:36,66,0.0,00:00,,,,121.80,,,
,00:29:37,66,0.0,00:00,,,,121.90,,,
,00:29:38,67,0.0,00:00,,,,122.00,,,
,00:29:39,68,0.0,00:00,,,,122.10,,,
,00:29:40,68,0.0,00:00,,,,122.10,,,
,00:29:41,69,0.0,00:00,,,,122.10,,,
,00:29:42,69,0.0,00:00,,,,122.30,,,
,00:29:43,68,0.0,00:00,,,,122.80,,,
,00:29:44,68,0.0,00:00,,,,123.59,,,
,00:29:45,67,0.0,00:00,,,,124.38,,,
,00:29:46,67,0.0,00:00,,,,125.00,,,
,00:29:47,66,0.0,00:00,,,,125.50,,,
,00:29:48,66,0.0,00:00,,,,125.80,,,
,00:29:49,66,0.0,00:00,,,,126.00,,,
,00:29:50,66,0.0,00:00,,,,126.10,,,
,00:29:51,66,0.0,00:00,,,,126.10,,,
,00:29:52,67,0.0,00:00,,,,126.10,,,
,00:29:53,69,0.0,00:00,,,,126.10,,,
,00:29:54,70,0.0,00:00,,,,126.20,,,
,00:29:55,71,0.0,00:00,,,,126.20,,,
,00:29:56,73,0.0,00:00,,,,126.50,,,
,00:29:57,72,0.0,00:00,,,,126.70,,,
,00:29:58,70,0.0,00:00,,,,127.00,,,
,00:29:59,70,0.0,00:00,,,,127.30,,,
,00:30:00,69,0.0,00:00,,,,127.70,,,
,00:30:01,70,0.0,00:00,,,,127.90,,,
,00:30:02,70,0.0,00:00,,,,128.10,,,
,00:30:03,72,0.0,00:00,,,,128.40,,,
,00:30:04,73,0.0,00:00,,,,128.50,,,
,00:30:05,74,0.0,00:00,,,,128.60,,,
,00:30:06,76,0.0,00:00,,,,128.60,,,
,00:30:07,77,0.0,00:00,,,,129.00,,,
,00:30:08,78,0.0,00:00,,,,129.10,,,
,00:30:09,77,0.0,00:00,,,,129.10,,,
,00:30:10,77,0.0,00:00,,,,129.20,,,
,00:30:11,76,0.0,00:00,,,,129.30,,,
,00:30:12,75,0.0,00:00,,,,129.30,,,
,00:30:13,75,0.0,00:00,,,,129.30,,,
,00:30:14,74,0.0,00:00,,,,129.40,,,
,00:30:15,73,0.0,00:00,,,,129.40,,,
,00:30:16,72,0.0,00:00,,,,129.60,,,
,00:30:17,71,0.0,00:00,,,,129.60,,,
,00:30:18,70,0.0,00:00,,,,130.39,,,
,00:30:19,69,0.0,00:00,,,,130.90,,,
,00:30:20,68,0.0,00:00,,,,131.10,,,
,00:30:21,67,0.0,00:00,,,,131.10,,,
,00:30:22,66,0.0,00:00,,,,131.20,,,
,00:30:23,65,0.0,00:00,,,,131.40,,,
,00:30:24,65,0.0,00:00,,,,131.40,,,
,00:30:25,64,0.0,00:00,,,,131.40,,,
,00:30:26,64,0.0,00:00,,,,131.40,,,
,00:30:27,64,0.0,00:00,,,,131.50,,,
,00:30:28,64,0.0,00:00,,,,131.50,,,
,00:30:29,64,0.0,00:00,,,,131.90,,,
,00:30:30,64,0.0,00:00,,,,132.10,,,
,00:30:31,65,0.0,00:00,,,,132.20,,,
,00:30:32,65,0.0,00:00,,,,132.40,,,
,00:30:33,67,0.0,00:00,,,,132.40,,,
,00:30:34,68,0.0,00:00,,,,132.50,,,
,00:30:35,69,0.0,00:00,,,,132.70,,,
,00:30:36,69,0.0,00:00,,,,132.90,,,
,00:30:37,70,0.0,00:00,,,,133.20,,,
,00:30:38,71,0.0,00:00,,,,133.20,,,
,00:30:39,72,0.0,00:00,,,,133.40,,,
,00:30:40,74,0.0,00:00,,,,133.40,,,
,00:30:41,75,0.0,00:00,,,,133.80,,,
,00:30:42,76,0.0,00:00,,,,134.00,,,
,00:30:43,75,0.0,00:00,,,,134.00,,,
,00:30:44,74,0.0,00:00,,,,134.00,,,
,00:30:45,72,0.0,00:00,,,,134.10,,,
,00:30:46,71,0.0,00:00,,,,134.10,,,
,00:30:47,69,0.0,00:00,,,,134.20,,,
,00:30:48,68,0.0,00:00,,,,134.30,,,
,00:30:49,68,0.0,00:00,,,,134.40,,,
,00:30:50,67,0.0,00:00,,,,134.50,,,
,00:30:51,68,0.0,00:00,,,,134.60,,,
,00:30:52,69,0.0,00:00,,,,134.60,,,
,00:30:53,71,0.0,00:00,,,,134.70,,,
,00:30:54,72,0.0,00:00,,,,135.00,,,
,00:30:55,71,0.0,00:00,,,,135.40,,,
,00:30:56,71,0.0,00:00,,,,135.50,,,
,00:30:57,71,0.0,00:00,,,,135.60,,,
,00:30:58,72,0.0,00:00,,,,135.70,,,
,00:30:59,71,0.0,00:00,,,,135.80,,,
,00:31:00,71,0.0,00:00,,,,136.00,,,
,00:31:01,70,0.0,00:00,,,,136.30,,,
,00:31:02,69,0.0,00:00,,,,136.30,,,
,00:31:03,68,0.0,00:00,,,,136.30,,,
,00:31:04,67,0.0,00:00,,,,136.30,,,
,00:31:05,67,0.0,00:00,,,,136.30,,,
,00:31:06,66,0.0,00:00,,,,136.30,,,
,00:31:07,66,0.0,00:00,,,,136.40,,,
,00:31:08,67,0.0,00:00,,,,136.40,,,
,00:31:09,67,0.0,00:00,,,,136.50,,,
,00:31:10,67,0.0,00:00,,,,136.50,,,
,00:31:11,68,0.0,00:00,,,,136.50,,,
,00:31:12,69,0.0,00:00,,,,136.50,,,
,00:31:13,70,0.0,00:00,,,,136.50,,,
,00:31:14,71,0.0,00:00,,,,136.50,,,
,00:31:15,70,0.0,00:00,,,,136.50,,,
,00:31:16,69,0.0,00:00,,,,136.50,,,
,00:31:17,69,0.0,00:00,,,,136.50,,,
,00:31:18,69,0.0,00:00,,,,136.50,,,
,00:31:19,70,0.0,00:00,,,,136.50,,,
,00:31:20,71,0.0,00:00,,,,136.50,,,
,00:31:21,72,0.0,00:00,,,,136.50,,,
,00:31:22,72,0.0,00:00,,,,136.50,,,
,00:31:23,73,0.0,00:00,,,,136.50,,,
,00:31:24,74,0.0,00:00,,,,136.50,,,
,00:31:25,75,0.0,00:00,,,,136.50,,,
,00:31:26,75,0.0,00:00,,,,136.50,,,
,00:31:27,75,0.0,00:00,,,,136.50,,,
,00:31:28,75,0.0,00:00,,,,136.50,,,
,00:31:29,74,0.0,00:00,,,,136.50,,,
,00:31:30,74,0.0,00:00,,,,136.50,,,
,00:31:31,74,0.0,00:00,,,,136.50,,,
,00:31:32,73,0.0,00:00,,,,136.50,,,
,00:31:33,72,0.0,00:00,,,,136.50,,,
,00:31:34,71,0.0,00:00,,,,136.50,,,
,00:31:35,71,0.0,00:00,,,,136.50,,,
,00:31:36,70,0.0,00:00,,,,136.50,,,
,00:31:37,71,0.0,00:00,,,,136.50,,,
,00:31:38,71,0.0,00:00,,,,136.50,,,
,00:31:39,72,0.0,00:00,,,,136.50,,,
,00:31:40,72,0.0,00:00,,,,136.50,,,
,00:31:41,73,0.0,00:00,,,,136.50,,,
,00:31:42,73,0.0,00:00,,,,136.50,,,
,00:31:43,74,0.0,00:00,,,,136.50,,,
,00:31:44,74,0.0,00:00,,,,136.50,,,
,00:31:45,74,0.0,00:00,,,,136.50,,,
,00:31:46,73,0.0,00:00,,,,136.50,,,
,00:31:47,73,0.0,00:00,,,,136.50,,,
,00:31:48,72,0.0,00:00,,,,136.50,,,
,00:31:49,73,0.0,00:00,,,,136.50,,,
,00:31:50,73,0.0,00:00,,,,136.50,,,
,00:31:51,74,0.0,00:00,,,,136.50,,,
,00:31:52,74,0.0,00:00,,,,137.00,,,
,00:31:53,74,0.0,00:00,,,,137.30,,,
,00:31:54,73,0.0,00:00,,,,137.40,,,
,00:31:55,72,0.0,00:00,,,,137.60,,,
,00:31:56,71,0.0,00:00,,,,137.70,,,
,00:31:57,71,0.0,00:00,,,,137.80,,,
,00:31:58,71,0.0,00:00,,,,137.80,,,
,00:31:59,71,0.0,00:00,,,,138.10,,,
,00:32:00,71,0.0,00:00,,,,138.20,,,
,00:32:01,72,0.0,00:00,,,,138.50,,,
,00:32:02,73,0.0,00:00,,,,138.70,,,
,00:32:03,73,0.0,00:00,,,,139.10,,,
,00:32:04,74,0.0,00:00,,,,139.60,,,
,00:32:05,75,0.0,00:00,,,,139.90,,,
,00:32:06,76,0.0,00:00,,,,140.20,,,
,00:32:07,77,0.0,00:00,,,,140.30,,,
,00:32:08,78,0.0,00:00,,,,140.60,,,
,00:32:09,79,0.0,00:00,,,,140.70,,,
,00:32:10,79,0.0,00:00,,,,140.80,,,
,00:32:11,79,0.0,00:00,,,,140.90,,,
,00:32:12,78,0.0,00:00,,,,140.90,,,
,00:32:13,78,0.0,00:00,,,,140.90,,,
,00:32:14,78,0.0,00:00,,,,141.10,,,
,00:32:15,79,0.0,00:00,,,,141.30,,,
,00:32:16,80,0.0,00:00,,,,141.40,,,
,00:32:17,80,0.0,00:00,,,,141.60,,,
,00:32:18,81,0.0,00:00,,,,141.80,,,
,00:32:19,79,0.0,00:00,,,,142.10,,,
,00:32:20,78,0.0,00:00,,,,142.20,,,
,00:32:21,77,0.0,00:00,,,,142.30,,,
,00:32:22,75,0.0,00:00,,,,142.30,,,
,00:32:23,75,0.0,00:00,,,,142.40,,,
,00:32:24,74,0.0,00:00,,,,142.60,,,
,00:32:25,75,0.0,00:00,,,,142.70,,,
,00:32:26,75,0.0,00:00,,,,142.70,,,
,00:32:27,75,0.0,00:00,,,,142.80,,,
,00:32:28,75,0.0,00:00,,,,142.80,,,
,00:32:29,75,0.0,00:00,,,,142.80,,,
,00:32:30,75,0.0,00:00,,,,142.80,,,
,00:32:31,75,0.0,00:00,,,,142.80,,,
,00:32:32,74,0.0,00:00,,,,142.80,,,
,00:32:33,74,0.0,00:00,,,,142.80,,,
,00:32:34,73,0.0,00:00,,,,142.80,,,
,00:32:35,72,0.0,00:00,,,,142.80,,,
,00:32:36,71,0.0,00:00,,,,142.80,,,
,00:32:37,70,0.0,00:00,,,,142.80,,,
,00:32:38,70,0.0,00:00,,,,142.80,,,
,00:32:39,69,0.0,00:00,,,,142.80,,,
,00:32:40,69,0.0,00:00,,,,142.80,,,
,00:32:41,68,0.0,00:00,,,,142.80,,,
,00:32:42,68,0.0,00:00,,,,142.80,,,
,00:32:43,68,0.0,00:00,,,,142.80,,,
,00:32:44,67,0.0,00:00,,,,142.80,,,
,00:32:45,67,0.0,00:00,,,,142.80,,,
,00:32:46,67,0.0,00:00,,,,142.80,,,
,00:32:47,66,0.0,00:00,,,,143.10,,,
,00:32:48,66,0.0,00:00,,,,143.30,,,
,00:32:49,66,0.0,00:00,,,,143.40,,,
,00:32:50,66,0.0,00:00,,,,143.40,,,
,00:32:51,67,0.0,00:00,,,,143.40,,,
,00:32:52,67,0.0,00:00,,,,143.40,,,
,00:32:53,67,0.0,00:00,,,,143.40,,,
,00:32:54,66,0.0,00:00,,,,143.40,,,
,00:32:55,65,0.0,00:00,,,,143.40,,,
,00:32:56,65,0.0,00:00,,,,143.40,,,
,00:32:57,64,0.0,00:00,,,,143.40,,,
,00:32:58,64,0.0,00:00,,,,143.40,,,
,00:32:59,64,0.0,00:00,,,,143.40,,,
,00:33:00,64,0.0,00:00,,,,143.40,,,
,00:33:01,65,0.0,00:00,,,,143.40,,,
,00:33:02,65,0.0,00:00,,,,143.40,,,
,00:33:03,64,0.0,00:00,,,,143.40,,,
,00:33:04,64,0.0,00:00,,,,143.40,,,
,00:33:05,64,0.0,00:00,,,,143.40,,,
,00:33:06,63,0.0,00:00,,,,143.40,,,
,00:33:07,64,0.0,00:00,,,,143.50,,,
,00:33:08,65,0.0,00:00,,,,143.50,,,
,00:33:09,67,0.0,00:00,,,,143.50,,,
,00:33:10,68,0.0,00:00,,,,143.50,,,
,00:33:11,69,0.0,00:00,,,,143.50,,,
,00:33:12,70,0.0,00:00,,,,143.50,,,
,00:33:13,71,0.0,00:00,,,,143.50,,,
,00:33:14,72,0.0,00:00,,,,143.50,,,
,00:33:15,74,0.0,00:00,,,,143.50,,,
,00:33:16,75,0.0,00:00,,,,143.50,,,
,00:33:17,76,0.0,00:00,,,,143.50,,,
,00:33:18,77,0.0,00:00,,,,143.50,,,
,00:33:19,77,0.0,00:00,,,,143.50,,,
,00:33:20,78,0.0,00:00,,,,143.50,,,
,00:33:21,77,0.0,00:00,,,,143.50,,,
,00:33:22,76,0.0,00:00,,,,143.50,,,
,00:33:23,75,0.0,00:00,,,,143.50,,,
,00:33:24,74,0.0,00:00,,,,143.50,,,
,00:33:25,73,0.0,00:00,,,,143.50,,,
,00:33:26,72,0.0,00:00,,,,143.50,,,
,00:33:27,72,0.0,00:00,,,,143.50,,,
,00:33:28,71,0.0,00:00,,,,143.50,,,
,00:33:29,72,0.0,00:00,,,,143.50,,,
,00:33:30,72,0.0,00:00,,,,143.50,,,
,00:33:31,72,0.0,00:00,,,,143.50,,,
